((5, 9, 3), frozenset(), 1), -49973.30246608835
((7, 5, 2), frozenset(), 5), 350005.9910779138
((1, 3, 2), frozenset(), 6), -149996.1961762488
((5, 7, 2), frozenset(), 0), -49962.33193536643
((1, 7, 1), frozenset(), 7), -149952.5983985836
((9, 1, 4), frozenset({'base2'}), 7), -149989.9961762488
((9, 9, 3), frozenset({'base1'}), 7), -149989.9961762488
((5, 7, 1), frozenset(), 7), -149981.93747517912
((9, 9, 2), frozenset({'base1'}), 7), -149989.9961762488
((1, 3, 4), frozenset(), 0), -49954.304345438075
((9, 7, 4), frozenset(), 1), -49979.39192269532
((5, 1, 2), frozenset({'obstacle'}), 7), 350001.9910779138
((1, 3, 3), frozenset(), 0), -49957.06390641438
((7, 5, 3), frozenset(), 0), -49962.67260410515
((3, 5, 2), frozenset(), 7), -149982.75860412448
((9, 9, 4), frozenset({'base1'}), 1), -49976.110721693214
((3, 5, 4), frozenset(), 6), -149936.7331813659
((3, 1, 4), frozenset(), 0), -49952.43955868027
((5, 9, 4), frozenset(), 5), 350005.3244112471
((5, 1, 1), frozenset({'obstacle'}), 7), 350003.9910779138
((7, 3, 1), frozenset({'obstacle'}), 0), 350007.14897265064
((3, 9, 1), frozenset(), 6), -149942.28842249766
((5, 9, 3), frozenset(), 5), 350005.3244112471
((1, 1, 4), frozenset(), 7), -149998.9961762488
((7, 5, 2), frozenset(), 0), -49962.70890542235
((1, 3, 2), frozenset(), 1), -49967.42714408788
((5, 1, 4), frozenset({'obstacle'}), 3), 350005.3244112471
((9, 7, 1), frozenset(), 6), -149975.3187018219
((7, 3, 3), frozenset({'obstacle'}), 3), 350003.9910779138
((9, 3, 4), frozenset(), 6), -149919.6836067142
((1, 9, 4), frozenset({'base3'}), 7), -149948.92235416707
((5, 1, 2), frozenset({'obstacle'}), 2), 350001.9910779138
((5, 7, 4), frozenset(), 6), -149938.3950479844
((9, 7, 4), frozenset(), 5), 350003.9910779138
((5, 7, 3), frozenset(), 6), -149934.80211416996
((9, 9, 4), frozenset({'base1'}), 5), 350003.9910779138
((5, 9, 2), frozenset(), 6), -149989.9961762488
((7, 7, 1), frozenset(), 7), -149964.04334463837
((5, 3, 4), frozenset(), 6), -149983.53475448512
((3, 5, 4), frozenset(), 1), -49970.81235956682
((5, 3, 3), frozenset(), 6), -149978.52317145836
((5, 9, 4), frozenset(), 0), -49964.63735339853
((5, 1, 1), frozenset({'obstacle'}), 2), 350003.9910779138
((7, 5, 4), frozenset(), 6), -149927.46533602863
((3, 3, 2), frozenset(), 7), -149990.3961762488
((3, 9, 1), frozenset(), 1), -49968.46768664763
((5, 9, 3), frozenset(), 0), -49969.63083223836
((7, 3, 1), frozenset({'obstacle'}), 4), 350007.14897265064
((9, 3, 2), frozenset(), 7), -149985.74626774952
((1, 3, 2), frozenset(), 5), 350003.9910779138
((1, 7, 1), frozenset(), 6), -149946.00269582015
((9, 7, 1), frozenset(), 1), -49976.40946655497
((9, 9, 3), frozenset({'base1'}), 6), -149989.9961762488
((9, 1, 1), frozenset({'base2'}), 5), 350003.9910779138
((9, 9, 2), frozenset({'base1'}), 6), -149989.9961762488
((7, 3, 3), frozenset({'obstacle'}), 7), 350003.9910779138
((9, 1, 3), frozenset({'base2'}), 7), -149989.9961762488
((5, 7, 4), frozenset(), 1), -49971.59095211742
((9, 7, 4), frozenset(), 0), -49969.08944509747
((1, 5, 3), frozenset(), 0), -49959.784509262165
((5, 7, 3), frozenset(), 1), -49975.5154203309
((3, 5, 2), frozenset(), 6), -149976.94894184553
((9, 3, 1), frozenset(), 7), -149982.12131349987
((5, 9, 2), frozenset(), 1), -49972.31089587353
((5, 3, 4), frozenset(), 1), -49971.090826425934
((1, 5, 1), frozenset(), 7), -149959.43433523027
((3, 5, 4), frozenset(), 5), 350003.9910779138
((5, 3, 3), frozenset(), 1), -49971.090826425934
((7, 3, 2), frozenset({'obstacle'}), 6), 350003.9910779138
((9, 1, 2), frozenset({'base2'}), 7), -149989.9961762488
((9, 9, 1), frozenset({'base1'}), 7), -149989.9961762488
((7, 5, 4), frozenset(), 1), -49978.64770500814
((7, 3, 4), frozenset({'obstacle'}), 5), 350007.14897265064
((3, 9, 1), frozenset(), 5), 350001.9910779138
((1, 3, 2), frozenset(), 0), -49953.85727067742
((1, 7, 1), frozenset(), 1), -49968.537114619845
((3, 5, 1), frozenset(), 0), -49959.548293641645
((7, 1, 4), frozenset(), 1), -149983.9961762488
((9, 9, 3), frozenset({'base1'}), 1), -49976.110721693214
((9, 1, 1), frozenset({'base2'}), 0), 30031.176567789877
((9, 9, 2), frozenset({'base1'}), 1), -49979.4440550265
((7, 3, 3), frozenset({'obstacle'}), 2), 350003.9910779138
((1, 9, 4), frozenset({'base3'}), 6), -149948.92235416707
((1, 1, 2), frozenset(), 7), -149998.9961762488
((5, 7, 4), frozenset(), 5), 350005.9910779138
((3, 5, 2), frozenset(), 1), -49973.33483023072
((5, 7, 3), frozenset(), 5), 350005.9910779138
((5, 3, 4), frozenset(), 5), 350005.9910779138
((9, 3, 3), frozenset(), 7), -149974.6945060928
((3, 5, 4), frozenset(), 0), -49958.06022791621
